Date,Adj CloseT,Adj CloseR,Adj CloseA,Adj CloseH,Adj CloseI,Adj CloseB,Adj CloseINF
2021-05-31,318.75,2153.372802734375,534.9000244140625,1491.970458984375,201.25857543945312,427.4339599609375,1367.0291748046875
2021-06-01,318.1000061035156,2161.945068359375,532.9000244140625,1487.8858642578125,200.00418090820312,426.3925476074219,1360.6046142578125
2021-06-02,323.0,2194.19140625,529.5,1480.3072509765625,194.19688415527344,429.833740234375,1352.2186279296875
2021-06-03,325.6499938964844,2202.564453125,532.0499877929688,1496.596435546875,194.2433319091797,429.154541015625,1363.0078125
2021-06-04,334.95001220703125,2183.475830078125,532.7000122070312,1477.30517578125,193.96456909179688,433.0938415527344,1359.08447265625
2021-06-07,345.5,2220.257568359375,536.4500122070312,1476.222412109375,196.4733428955078,435.9464111328125,1363.0078125
2021-06-08,352.75,2207.498779296875,546.7999877929688,1459.687255859375,198.51751708984375,441.4252014160156,1385.8609619140625
2021-06-09,343.3500061035156,2168.025634765625,540.0,1456.9805908203125,197.448974609375,439.25177001953125,1388.166015625
2021-06-10,344.75,2176.0,545.1500244140625,1457.71875,199.88426208496094,437.8934326171875,1396.993408203125
2021-06-11,350.75,2213.14990234375,540.8499755859375,1462.9351806640625,198.5472412109375,437.938720703125,1419.16015625
2021-06-14,355.95001220703125,2244.89990234375,539.3499755859375,1456.143798828125,197.97422790527344,438.0292663574219,1433.7745361328125
2021-06-15,352.70001220703125,2250.0,542.5,1466.773681640625,197.73548889160156,436.3992004394531,1445.642578125
2021-06-16,349.3500061035156,2211.60009765625,536.75,1461.2127685546875,198.49949645996094,435.8105773925781,1452.214111328125
2021-06-17,345.6499938964844,2215.64990234375,528.6500244140625,1443.004150390625,196.39845275878906,431.87127685546875,1466.63232421875
2021-06-18,337.3999938964844,2225.64990234375,538.75,1456.4884033203125,195.34796142578125,427.7509460449219,1474.4788818359375
2021-06-21,334.29998779296875,2237.25,539.5999755859375,1465.2481689453125,195.25244140625,430.19598388671875,1471.536376953125
2021-06-22,337.8999938964844,2225.75,536.4000244140625,1460.425537109375,195.8732147216797,428.92816162109375,1482.8648681640625
2021-06-23,335.25,2205.35009765625,534.0499877929688,1462.0986328125,194.77493286132812,425.2605895996094,1474.331787109375
2021-06-24,334.6499938964844,2153.5,528.75,1482.521728515625,194.10643005371094,422.0910339355469,1529.3070068359375
2021-06-25,339.6499938964844,2104.449951171875,535.0999755859375,1491.2322998046875,195.82545471191406,425.6680908203125,1544.01953125
2021-06-28,342.79998779296875,2086.0,531.2000122070312,1484.588623046875,194.44068908691406,423.0419006347656,1541.6656494140625
2021-06-29,341.54998779296875,2087.800048828125,524.9500122070312,1484.786376953125,194.1541748046875,422.22686767578125,1533.0833740234375
2021-06-30,339.6000061035156,2110.64990234375,525.6500244140625,1480.68408203125,193.58116149902344,423.9021911621094,1550.4930419921875
2021-07-01,344.25,2097.949951171875,522.6500244140625,1469.6622314453125,193.86767578125,419.0573425292969,1530.484130859375
2021-07-02,344.8999938964844,2129.050048828125,525.0,1463.38525390625,193.29466247558594,419.0573425292969,1537.7423095703125
2021-07-05,346.1000061035156,2150.199951171875,523.9500122070312,1478.26220703125,194.48843383789062,416.2953186035156,1548.678466796875
2021-07-06,316.8999938964844,2124.800048828125,526.0999755859375,1517.06103515625,193.39016723632812,414.8011169433594,1532.2496337890625
2021-07-07,317.1000061035156,2110.050048828125,529.5999755859375,1521.805908203125,194.5839385986328,417.0198059082031,1534.6036376953125
2021-07-08,306.3500061035156,2092.60009765625,525.2999877929688,1502.974853515625,192.91265869140625,414.9369812011719,1530.827392578125
2021-07-09,306.29998779296875,2071.199951171875,536.25,1484.7369384765625,192.2919158935547,413.7596740722656,1532.9361572265625
2021-07-12,307.45001220703125,2084.10009765625,529.6500244140625,1469.9093017578125,192.05316162109375,408.416748046875,1518.1746826171875
2021-07-13,310.95001220703125,2099.699951171875,530.0499877929688,1484.588623046875,192.7694091796875,407.73760986328125,1515.330322265625
2021-07-14,309.54998779296875,2086.0,530.0499877929688,1481.919677734375,194.91819763183594,406.3339538574219,1546.6678466796875
2021-07-15,310.25,2082.35009765625,525.4500122070312,1503.221923828125,196.97146606445312,404.8397216796875,1550.4930419921875
2021-07-16,311.25,2112.39990234375,541.1500244140625,1504.85302734375,198.5472412109375,405.70001220703125,1525.62890625
2021-07-19,308.8500061035156,2098.949951171875,538.4500122070312,1454.09326171875,198.40399169921875,411.0429382324219,1512.142578125
2021-07-20,302.1499938964844,2093.800048828125,525.75,1426.5633544921875,197.49673461914062,410.9523620605469,1520.3326416015625
2021-07-22,302.54998779296875,2120.699951171875,546.7000122070312,1432.0494384765625,197.68772888183594,417.38201904296875,1559.7127685546875
2021-07-23,295.54998779296875,2105.699951171875,548.2999877929688,1426.16796875,202.8448028564453,417.78955078125,1559.9580078125
2021-07-26,293.1499938964844,2076.85009765625,544.0499877929688,1418.062255859375,201.65101623535156,412.9446716308594,1573.150146484375
2021-07-27,291.3999938964844,2055.0,540.5499877929688,1423.202392578125,199.26348876953125,410.4996032714844,1571.8260498046875
2021-07-28,284.45001220703125,2037.3499755859375,567.9000244140625,1401.010498046875,199.69326782226562,410.63543701171875,1574.8175048828125
2021-07-29,292.8999938964844,2053.25,567.1500244140625,1401.949462890625,196.7804718017578,406.6961669921875,1585.9990234375
2021-07-30,293.95001220703125,2035.300048828125,561.6500244140625,1410.05517578125,195.72994995117188,403.43609619140625,1579.6236572265625
2021-08-02,296.8500061035156,2072.5,565.1500244140625,1406.2989501953125,197.97422790527344,414.5747375488281,1600.2701416015625
2021-08-03,303.70001220703125,2087.75,580.2000122070312,1418.21044921875,200.45726013183594,419.6459655761719,1623.466552734375
2021-08-04,298.1499938964844,2103.75,574.4000244140625,1448.458740234375,199.21575927734375,413.986083984375,1617.6307373046875
2021-08-05,299.70001220703125,2134.25,598.7000122070312,1467.7840576171875,205.56658935546875,410.6806945800781,1621.848388671875
2021-08-06,300.04998779296875,2089.050048828125,607.9000244140625,1475.494384765625,204.611572265625,412.58245849609375,1618.5625
2021-08-09,298.1000061035156,2077.14990234375,599.25,1486.6151123046875,204.18182373046875,409.775146484375,1631.411376953125
2021-08-10,294.20001220703125,2088.050048828125,622.2000122070312,1490.322021484375,200.40951538085938,402.7116394042969,1645.0938720703125
2021-08-11,295.45001220703125,2117.300048828125,620.8499755859375,1477.7679443359375,199.26348876953125,407.5111999511719,1645.38818359375
2021-08-12,306.0,2110.5,623.1500244140625,1484.143798828125,199.5022430419922,405.8358459472656,1657.2071533203125
2021-08-13,307.25,2145.64990234375,637.0499877929688,1508.65869140625,201.93753051757812,411.9485168457031,1679.373779296875
2021-08-16,303.70001220703125,2173.5,634.0499877929688,1513.0081787109375,201.4122772216797,420.1893310546875,1671.723388671875
2021-08-17,297.70001220703125,2164.25,626.3499755859375,1497.2415771484375,199.78875732421875,421.0948791503906,1708.25927734375
2021-08-18,293.3500061035156,2172.64990234375,622.9500122070312,1495.6104736328125,199.5500030517578,419.7365417480469,1700.2164306640625
2021-08-20,283.1000061035156,2148.25,613.7000122070312,1497.3404541015625,199.5022430419922,412.22021484375,1699.7259521484375
2021-08-23,276.95001220703125,2162.35009765625,622.6500244140625,1507.0771484375,197.01922607421875,409.0506896972656,1705.4149169921875
2021-08-24,279.79998779296875,2183.699951171875,620.0999755859375,1540.9334716796875,196.49395751953125,413.306884765625,1687.8580322265625
2021-08-25,284.3999938964844,2202.60009765625,612.4500122070312,1539.500244140625,197.11471557617188,417.200927734375,1702.2762451171875
2021-08-26,284.29998779296875,2230.449951171875,586.9000244140625,1536.93017578125,195.3957061767578,422.6796569824219,1694.57666015625
2021-08-27,285.75,2227.39990234375,595.1500244140625,1530.653076171875,196.63720703125,426.800048828125,1676.0390625
2021-08-30,291.95001220703125,2270.25,620.4500122070312,1550.2254638671875,198.6427459716797,427.9320373535156,1665.4951171875
2021-08-31,287.29998779296875,2258.14990234375,664.0499877929688,1563.224365234375,201.79428100585938,427.11700439453125,1673.7340087890625
2021-09-01,295.25,2267.10009765625,666.4000244140625,1560.9508056640625,200.0752716064453,431.96185302734375,1645.584228515625
2021-09-02,293.1499938964844,2294.39990234375,666.5,1570.737060546875,200.3140106201172,434.4974670410156,1656.7166748046875
2021-09-03,295.54998779296875,2388.5,658.4500122070312,1557.9359130859375,201.12579345703125,444.9116516113281,1668.0452880859375
